keyword,category,region,date,interest_value,day_of_week,is_holiday,holiday_name,year,month,week,day,dayofweek,is_weekend
destinasi,Travel & Tourism,ID,2025-10-17,56,Friday,False,,2025,10,42,17,4,False
destinasi,Travel & Tourism,ID,2025-10-18,63,Saturday,False,,2025,10,42,18,5,True
destinasi,Travel & Tourism,ID,2025-10-19,50,Sunday,False,,2025,10,42,19,6,True
destinasi,Travel & Tourism,ID,2025-10-20,62,Monday,False,,2025,10,43,20,0,False
destinasi,Travel & Tourism,ID,2025-10-21,68,Tuesday,False,,2025,10,43,21,1,False
destinasi,Travel & Tourism,ID,2025-10-22,69,Wednesday,False,,2025,10,43,22,2,False
destinasi,Travel & Tourism,ID,2025-10-23,69,Thursday,False,,2025,10,43,23,3,False
destinasi,Travel & Tourism,ID,2025-10-24,75,Friday,False,,2025,10,43,24,4,False
destinasi,Travel & Tourism,ID,2025-10-25,48,Saturday,False,,2025,10,43,25,5,True
destinasi,Travel & Tourism,ID,2025-10-26,55,Sunday,False,,2025,10,43,26,6,True
destinasi,Travel & Tourism,ID,2025-10-27,58,Monday,False,,2025,10,44,27,0,False
destinasi,Travel & Tourism,ID,2025-10-28,61,Tuesday,False,,2025,10,44,28,1,False
destinasi,Travel & Tourism,ID,2025-10-29,66,Wednesday,False,,2025,10,44,29,2,False
destinasi,Travel & Tourism,ID,2025-10-30,85,Thursday,False,,2025,10,44,30,3,False
destinasi,Travel & Tourism,ID,2025-10-31,78,Friday,False,,2025,10,44,31,4,False
destinasi,Travel & Tourism,ID,2025-11-01,61,Saturday,False,,2025,11,44,1,5,True
destinasi,Travel & Tourism,ID,2025-11-02,57,Sunday,False,,2025,11,44,2,6,True
destinasi,Travel & Tourism,ID,2025-11-03,54,Monday,False,,2025,11,45,3,0,False
destinasi,Travel & Tourism,ID,2025-11-04,67,Tuesday,False,,2025,11,45,4,1,False
destinasi,Travel & Tourism,ID,2025-11-05,75,Wednesday,False,,2025,11,45,5,2,False
destinasi,Travel & Tourism,ID,2025-11-06,53,Thursday,False,,2025,11,45,6,3,False
destinasi,Travel & Tourism,ID,2025-11-07,66,Friday,False,,2025,11,45,7,4,False
destinasi,Travel & Tourism,ID,2025-11-08,52,Saturday,False,,2025,11,45,8,5,True
destinasi,Travel & Tourism,ID,2025-11-09,61,Sunday,False,,2025,11,45,9,6,True
destinasi,Travel & Tourism,ID,2025-11-10,70,Monday,False,,2025,11,46,10,0,False
destinasi,Travel & Tourism,ID,2025-11-11,74,Tuesday,False,,2025,11,46,11,1,False
destinasi,Travel & Tourism,ID,2025-11-12,90,Wednesday,False,,2025,11,46,12,2,False
destinasi,Travel & Tourism,ID,2025-11-13,72,Thursday,False,,2025,11,46,13,3,False
destinasi,Travel & Tourism,ID,2025-11-14,55,Friday,False,,2025,11,46,14,4,False
destinasi,Travel & Tourism,ID,2025-11-15,77,Saturday,False,,2025,11,46,15,5,True
destinasi,Travel & Tourism,ID,2025-11-16,100,Sunday,False,,2025,11,46,16,6,True
destinasi,Travel & Tourism,ID,2025-11-17,70,Monday,False,,2025,11,47,17,0,False
destinasi,Travel & Tourism,ID,2025-11-18,62,Tuesday,False,,2025,11,47,18,1,False
destinasi,Travel & Tourism,ID,2025-11-19,74,Wednesday,False,,2025,11,47,19,2,False
destinasi,Travel & Tourism,ID,2025-11-20,66,Thursday,False,,2025,11,47,20,3,False
destinasi,Travel & Tourism,ID,2025-11-21,64,Friday,False,,2025,11,47,21,4,False
destinasi,Travel & Tourism,ID,2025-11-22,43,Saturday,False,,2025,11,47,22,5,True
destinasi,Travel & Tourism,ID,2025-11-23,53,Sunday,False,,2025,11,47,23,6,True
destinasi,Travel & Tourism,ID,2025-11-24,56,Monday,False,,2025,11,48,24,0,False
destinasi,Travel & Tourism,ID,2025-11-25,63,Tuesday,False,,2025,11,48,25,1,False
destinasi,Travel & Tourism,ID,2025-11-26,83,Wednesday,False,,2025,11,48,26,2,False
destinasi,Travel & Tourism,ID,2025-11-27,68,Thursday,False,,2025,11,48,27,3,False
destinasi,Travel & Tourism,ID,2025-11-28,61,Friday,False,,2025,11,48,28,4,False
destinasi,Travel & Tourism,ID,2025-11-29,54,Saturday,False,,2025,11,48,29,5,True
destinasi,Travel & Tourism,ID,2025-11-30,62,Sunday,False,,2025,11,48,30,6,True
destinasi,Travel & Tourism,ID,2025-12-01,85,Monday,False,,2025,12,49,1,0,False
destinasi,Travel & Tourism,ID,2025-12-02,78,Tuesday,False,,2025,12,49,2,1,False
destinasi,Travel & Tourism,ID,2025-12-03,76,Wednesday,False,,2025,12,49,3,2,False
destinasi,Travel & Tourism,ID,2025-12-04,59,Thursday,False,,2025,12,49,4,3,False
destinasi,Travel & Tourism,ID,2025-12-05,60,Friday,False,,2025,12,49,5,4,False
destinasi,Travel & Tourism,ID,2025-12-06,56,Saturday,False,,2025,12,49,6,5,True
destinasi,Travel & Tourism,ID,2025-12-07,55,Sunday,False,,2025,12,49,7,6,True
destinasi,Travel & Tourism,ID,2025-12-08,72,Monday,False,,2025,12,50,8,0,False
destinasi,Travel & Tourism,ID,2025-12-09,66,Tuesday,False,,2025,12,50,9,1,False
destinasi,Travel & Tourism,ID,2025-12-10,60,Wednesday,False,,2025,12,50,10,2,False
destinasi,Travel & Tourism,ID,2025-12-11,63,Thursday,False,,2025,12,50,11,3,False
destinasi,Travel & Tourism,ID,2025-12-12,57,Friday,False,,2025,12,50,12,4,False
destinasi,Travel & Tourism,ID,2025-12-13,59,Saturday,False,,2025,12,50,13,5,True
destinasi,Travel & Tourism,ID,2025-12-14,59,Sunday,False,,2025,12,50,14,6,True
destinasi,Travel & Tourism,ID,2025-12-15,66,Monday,False,,2025,12,51,15,0,False
destinasi,Travel & Tourism,ID,2025-12-16,64,Tuesday,False,,2025,12,51,16,1,False
destinasi,Travel & Tourism,ID,2025-12-17,62,Wednesday,False,,2025,12,51,17,2,False
destinasi,Travel & Tourism,ID,2025-12-18,65,Thursday,False,,2025,12,51,18,3,False
destinasi,Travel & Tourism,ID,2025-12-19,75,Friday,False,,2025,12,51,19,4,False
diet,Health & Fitness,ID,2025-09-21,82,Sunday,False,,2025,9,38,21,6,True
diet,Health & Fitness,ID,2025-09-22,88,Monday,False,,2025,9,39,22,0,False
diet,Health & Fitness,ID,2025-09-23,93,Tuesday,False,,2025,9,39,23,1,False
diet,Health & Fitness,ID,2025-09-24,90,Wednesday,False,,2025,9,39,24,2,False
diet,Health & Fitness,ID,2025-09-25,89,Thursday,False,,2025,9,39,25,3,False
diet,Health & Fitness,ID,2025-09-26,87,Friday,False,,2025,9,39,26,4,False
diet,Health & Fitness,ID,2025-09-27,84,Saturday,False,,2025,9,39,27,5,True
diet,Health & Fitness,ID,2025-09-28,89,Sunday,False,,2025,9,39,28,6,True
diet,Health & Fitness,ID,2025-09-29,93,Monday,False,,2025,9,40,29,0,False
diet,Health & Fitness,ID,2025-09-30,80,Tuesday,False,,2025,9,40,30,1,False
diet,Health & Fitness,ID,2025-10-01,86,Wednesday,False,,2025,10,40,1,2,False
diet,Health & Fitness,ID,2025-10-02,83,Thursday,False,,2025,10,40,2,3,False
diet,Health & Fitness,ID,2025-10-03,85,Friday,False,,2025,10,40,3,4,False
diet,Health & Fitness,ID,2025-10-04,78,Saturday,False,,2025,10,40,4,5,True
diet,Health & Fitness,ID,2025-10-05,80,Sunday,False,,2025,10,40,5,6,True
diet,Health & Fitness,ID,2025-10-06,92,Monday,False,,2025,10,41,6,0,False
diet,Health & Fitness,ID,2025-10-07,91,Tuesday,False,,2025,10,41,7,1,False
diet,Health & Fitness,ID,2025-10-08,85,Wednesday,False,,2025,10,41,8,2,False
diet,Health & Fitness,ID,2025-10-09,87,Thursday,False,,2025,10,41,9,3,False
diet,Health & Fitness,ID,2025-10-10,89,Friday,False,,2025,10,41,10,4,False
diet,Health & Fitness,ID,2025-10-11,78,Saturday,False,,2025,10,41,11,5,True
diet,Health & Fitness,ID,2025-10-12,89,Sunday,False,,2025,10,41,12,6,True
diet,Health & Fitness,ID,2025-10-13,93,Monday,False,,2025,10,42,13,0,False
diet,Health & Fitness,ID,2025-10-14,88,Tuesday,False,,2025,10,42,14,1,False
diet,Health & Fitness,ID,2025-10-15,88,Wednesday,False,,2025,10,42,15,2,False
diet,Health & Fitness,ID,2025-10-16,89,Thursday,False,,2025,10,42,16,3,False
diet,Health & Fitness,ID,2025-10-17,92,Friday,False,,2025,10,42,17,4,False
diet,Health & Fitness,ID,2025-10-18,86,Saturday,False,,2025,10,42,18,5,True
diet,Health & Fitness,ID,2025-10-19,83,Sunday,False,,2025,10,42,19,6,True
diet,Health & Fitness,ID,2025-10-20,92,Monday,False,,2025,10,43,20,0,False
diet,Health & Fitness,ID,2025-10-21,95,Tuesday,False,,2025,10,43,21,1,False
diet,Health & Fitness,ID,2025-10-22,88,Wednesday,False,,2025,10,43,22,2,False
diet,Health & Fitness,ID,2025-10-23,86,Thursday,False,,2025,10,43,23,3,False
diet,Health & Fitness,ID,2025-10-24,84,Friday,False,,2025,10,43,24,4,False
diet,Health & Fitness,ID,2025-10-25,78,Saturday,False,,2025,10,43,25,5,True
diet,Health & Fitness,ID,2025-10-26,84,Sunday,False,,2025,10,43,26,6,True
diet,Health & Fitness,ID,2025-10-27,85,Monday,False,,2025,10,44,27,0,False
diet,Health & Fitness,ID,2025-10-28,100,Tuesday,False,,2025,10,44,28,1,False
diet,Health & Fitness,ID,2025-10-29,86,Wednesday,False,,2025,10,44,29,2,False
diet,Health & Fitness,ID,2025-10-30,93,Thursday,False,,2025,10,44,30,3,False
diet,Health & Fitness,ID,2025-10-31,91,Friday,False,,2025,10,44,31,4,False
diet,Health & Fitness,ID,2025-11-01,77,Saturday,False,,2025,11,44,1,5,True
diet,Health & Fitness,ID,2025-11-02,91,Sunday,False,,2025,11,44,2,6,True
diet,Health & Fitness,ID,2025-11-03,91,Monday,False,,2025,11,45,3,0,False
diet,Health & Fitness,ID,2025-11-04,92,Tuesday,False,,2025,11,45,4,1,False
diet,Health & Fitness,ID,2025-11-05,84,Wednesday,False,,2025,11,45,5,2,False
diet,Health & Fitness,ID,2025-11-06,82,Thursday,False,,2025,11,45,6,3,False
diet,Health & Fitness,ID,2025-11-07,83,Friday,False,,2025,11,45,7,4,False
diet,Health & Fitness,ID,2025-11-08,75,Saturday,False,,2025,11,45,8,5,True
diet,Health & Fitness,ID,2025-11-09,90,Sunday,False,,2025,11,45,9,6,True
diet,Health & Fitness,ID,2025-11-10,97,Monday,False,,2025,11,46,10,0,False
diet,Health & Fitness,ID,2025-11-11,84,Tuesday,False,,2025,11,46,11,1,False
diet,Health & Fitness,ID,2025-11-12,94,Wednesday,False,,2025,11,46,12,2,False
diet,Health & Fitness,ID,2025-11-13,90,Thursday,False,,2025,11,46,13,3,False
diet,Health & Fitness,ID,2025-11-14,82,Friday,False,,2025,11,46,14,4,False
diet,Health & Fitness,ID,2025-11-15,85,Saturday,False,,2025,11,46,15,5,True
diet,Health & Fitness,ID,2025-11-16,84,Sunday,False,,2025,11,46,16,6,True
diet,Health & Fitness,ID,2025-11-17,93,Monday,False,,2025,11,47,17,0,False
diet,Health & Fitness,ID,2025-11-18,96,Tuesday,False,,2025,11,47,18,1,False
diet,Health & Fitness,ID,2025-11-19,93,Wednesday,False,,2025,11,47,19,2,False
diet,Health & Fitness,ID,2025-11-20,90,Thursday,False,,2025,11,47,20,3,False
diet,Health & Fitness,ID,2025-11-21,92,Friday,False,,2025,11,47,21,4,False
diet,Health & Fitness,ID,2025-11-22,83,Saturday,False,,2025,11,47,22,5,True
diet,Health & Fitness,ID,2025-11-23,88,Sunday,False,,2025,11,47,23,6,True
diet,Health & Fitness,ID,2025-11-24,93,Monday,False,,2025,11,48,24,0,False
diet,Health & Fitness,ID,2025-11-25,88,Tuesday,False,,2025,11,48,25,1,False
diet,Health & Fitness,ID,2025-11-26,91,Wednesday,False,,2025,11,48,26,2,False
diet,Health & Fitness,ID,2025-11-27,89,Thursday,False,,2025,11,48,27,3,False
diet,Health & Fitness,ID,2025-11-28,82,Friday,False,,2025,11,48,28,4,False
diet,Health & Fitness,ID,2025-11-29,82,Saturday,False,,2025,11,48,29,5,True
diet,Health & Fitness,ID,2025-11-30,87,Sunday,False,,2025,11,48,30,6,True
diet,Health & Fitness,ID,2025-12-01,83,Monday,False,,2025,12,49,1,0,False
diet,Health & Fitness,ID,2025-12-02,98,Tuesday,False,,2025,12,49,2,1,False
diet,Health & Fitness,ID,2025-12-03,97,Wednesday,False,,2025,12,49,3,2,False
diet,Health & Fitness,ID,2025-12-04,89,Thursday,False,,2025,12,49,4,3,False
diet,Health & Fitness,ID,2025-12-05,84,Friday,False,,2025,12,49,5,4,False
diet,Health & Fitness,ID,2025-12-06,78,Saturday,False,,2025,12,49,6,5,True
diet,Health & Fitness,ID,2025-12-07,79,Sunday,False,,2025,12,49,7,6,True
diet,Health & Fitness,ID,2025-12-08,89,Monday,False,,2025,12,50,8,0,False
diet,Health & Fitness,ID,2025-12-09,90,Tuesday,False,,2025,12,50,9,1,False
diet,Health & Fitness,ID,2025-12-10,87,Wednesday,False,,2025,12,50,10,2,False
diet,Health & Fitness,ID,2025-12-11,87,Thursday,False,,2025,12,50,11,3,False
diet,Health & Fitness,ID,2025-12-12,78,Friday,False,,2025,12,50,12,4,False
diet,Health & Fitness,ID,2025-12-13,80,Saturday,False,,2025,12,50,13,5,True
diet,Health & Fitness,ID,2025-12-14,79,Sunday,False,,2025,12,50,14,6,True
diet,Health & Fitness,ID,2025-12-15,86,Monday,False,,2025,12,51,15,0,False
diet,Health & Fitness,ID,2025-12-16,90,Tuesday,False,,2025,12,51,16,1,False
diet,Health & Fitness,ID,2025-12-17,88,Wednesday,False,,2025,12,51,17,2,False
diet,Health & Fitness,ID,2025-12-18,86,Thursday,False,,2025,12,51,18,3,False
diet,Health & Fitness,ID,2025-12-19,76,Friday,False,,2025,12,51,19,4,False
diet,Health & Fitness,ID,2025-12-20,73,Saturday,False,,2025,12,51,20,5,True
diet,Health & Fitness,ID,2025-12-21,83,Sunday,False,,2025,12,51,21,6,True
diskon,E-commerce & Shopping,ID,2025-09-19,54,Friday,False,,2025,9,38,19,4,False
diskon,E-commerce & Shopping,ID,2025-09-20,49,Saturday,False,,2025,9,38,20,5,True
diskon,E-commerce & Shopping,ID,2025-09-21,46,Sunday,False,,2025,9,38,21,6,True
diskon,E-commerce & Shopping,ID,2025-09-22,58,Monday,False,,2025,9,39,22,0,False
diskon,E-commerce & Shopping,ID,2025-09-23,52,Tuesday,False,,2025,9,39,23,1,False
diskon,E-commerce & Shopping,ID,2025-09-24,51,Wednesday,False,,2025,9,39,24,2,False
diskon,E-commerce & Shopping,ID,2025-09-25,65,Thursday,False,,2025,9,39,25,3,False
diskon,E-commerce & Shopping,ID,2025-09-26,54,Friday,False,,2025,9,39,26,4,False
diskon,E-commerce & Shopping,ID,2025-09-27,56,Saturday,False,,2025,9,39,27,5,True
diskon,E-commerce & Shopping,ID,2025-09-28,66,Sunday,False,,2025,9,39,28,6,True
diskon,E-commerce & Shopping,ID,2025-09-29,52,Monday,False,,2025,9,40,29,0,False
diskon,E-commerce & Shopping,ID,2025-09-30,60,Tuesday,False,,2025,9,40,30,1,False
diskon,E-commerce & Shopping,ID,2025-10-01,55,Wednesday,False,,2025,10,40,1,2,False
diskon,E-commerce & Shopping,ID,2025-10-02,61,Thursday,False,,2025,10,40,2,3,False
diskon,E-commerce & Shopping,ID,2025-10-03,53,Friday,False,,2025,10,40,3,4,False
diskon,E-commerce & Shopping,ID,2025-10-04,48,Saturday,False,,2025,10,40,4,5,True
diskon,E-commerce & Shopping,ID,2025-10-05,53,Sunday,False,,2025,10,40,5,6,True
diskon,E-commerce & Shopping,ID,2025-10-06,51,Monday,False,,2025,10,41,6,0,False
diskon,E-commerce & Shopping,ID,2025-10-07,51,Tuesday,False,,2025,10,41,7,1,False
diskon,E-commerce & Shopping,ID,2025-10-08,49,Wednesday,False,,2025,10,41,8,2,False
diskon,E-commerce & Shopping,ID,2025-10-09,60,Thursday,False,,2025,10,41,9,3,False
diskon,E-commerce & Shopping,ID,2025-10-10,62,Friday,False,,2025,10,41,10,4,False
diskon,E-commerce & Shopping,ID,2025-10-11,46,Saturday,False,,2025,10,41,11,5,True
diskon,E-commerce & Shopping,ID,2025-10-12,45,Sunday,False,,2025,10,41,12,6,True
diskon,E-commerce & Shopping,ID,2025-10-13,45,Monday,False,,2025,10,42,13,0,False
diskon,E-commerce & Shopping,ID,2025-10-14,49,Tuesday,False,,2025,10,42,14,1,False
diskon,E-commerce & Shopping,ID,2025-10-15,51,Wednesday,False,,2025,10,42,15,2,False
diskon,E-commerce & Shopping,ID,2025-10-16,53,Thursday,False,,2025,10,42,16,3,False
diskon,E-commerce & Shopping,ID,2025-10-17,55,Friday,False,,2025,10,42,17,4,False
diskon,E-commerce & Shopping,ID,2025-10-18,50,Saturday,False,,2025,10,42,18,5,True
diskon,E-commerce & Shopping,ID,2025-10-19,49,Sunday,False,,2025,10,42,19,6,True
diskon,E-commerce & Shopping,ID,2025-10-20,53,Monday,False,,2025,10,43,20,0,False
diskon,E-commerce & Shopping,ID,2025-10-21,54,Tuesday,False,,2025,10,43,21,1,False
diskon,E-commerce & Shopping,ID,2025-10-22,52,Wednesday,False,,2025,10,43,22,2,False
diskon,E-commerce & Shopping,ID,2025-10-23,47,Thursday,False,,2025,10,43,23,3,False
diskon,E-commerce & Shopping,ID,2025-10-24,59,Friday,False,,2025,10,43,24,4,False
diskon,E-commerce & Shopping,ID,2025-10-25,57,Saturday,False,,2025,10,43,25,5,True
diskon,E-commerce & Shopping,ID,2025-10-26,49,Sunday,False,,2025,10,43,26,6,True
diskon,E-commerce & Shopping,ID,2025-10-27,62,Monday,False,,2025,10,44,27,0,False
diskon,E-commerce & Shopping,ID,2025-10-28,60,Tuesday,False,,2025,10,44,28,1,False
diskon,E-commerce & Shopping,ID,2025-10-29,63,Wednesday,False,,2025,10,44,29,2,False
diskon,E-commerce & Shopping,ID,2025-10-30,58,Thursday,False,,2025,10,44,30,3,False
diskon,E-commerce & Shopping,ID,2025-10-31,57,Friday,False,,2025,10,44,31,4,False
diskon,E-commerce & Shopping,ID,2025-11-01,49,Saturday,False,,2025,11,44,1,5,True
diskon,E-commerce & Shopping,ID,2025-11-02,62,Sunday,False,,2025,11,44,2,6,True
diskon,E-commerce & Shopping,ID,2025-11-03,54,Monday,False,,2025,11,45,3,0,False
diskon,E-commerce & Shopping,ID,2025-11-04,61,Tuesday,False,,2025,11,45,4,1,False
diskon,E-commerce & Shopping,ID,2025-11-05,53,Wednesday,False,,2025,11,45,5,2,False
diskon,E-commerce & Shopping,ID,2025-11-06,54,Thursday,False,,2025,11,45,6,3,False
diskon,E-commerce & Shopping,ID,2025-11-07,54,Friday,False,,2025,11,45,7,4,False
diskon,E-commerce & Shopping,ID,2025-11-08,42,Saturday,False,,2025,11,45,8,5,True
diskon,E-commerce & Shopping,ID,2025-11-09,55,Sunday,False,,2025,11,45,9,6,True
diskon,E-commerce & Shopping,ID,2025-11-10,68,Monday,False,,2025,11,46,10,0,False
diskon,E-commerce & Shopping,ID,2025-11-11,65,Tuesday,False,,2025,11,46,11,1,False
diskon,E-commerce & Shopping,ID,2025-11-12,53,Wednesday,False,,2025,11,46,12,2,False
diskon,E-commerce & Shopping,ID,2025-11-13,59,Thursday,False,,2025,11,46,13,3,False
diskon,E-commerce & Shopping,ID,2025-11-14,60,Friday,False,,2025,11,46,14,4,False
diskon,E-commerce & Shopping,ID,2025-11-15,56,Saturday,False,,2025,11,46,15,5,True
diskon,E-commerce & Shopping,ID,2025-11-16,51,Sunday,False,,2025,11,46,16,6,True
diskon,E-commerce & Shopping,ID,2025-11-17,61,Monday,False,,2025,11,47,17,0,False
diskon,E-commerce & Shopping,ID,2025-11-18,72,Tuesday,False,,2025,11,47,18,1,False
diskon,E-commerce & Shopping,ID,2025-11-19,71,Wednesday,False,,2025,11,47,19,2,False
diskon,E-commerce & Shopping,ID,2025-11-20,67,Thursday,False,,2025,11,47,20,3,False
diskon,E-commerce & Shopping,ID,2025-11-21,73,Friday,False,,2025,11,47,21,4,False
diskon,E-commerce & Shopping,ID,2025-11-22,59,Saturday,False,,2025,11,47,22,5,True
diskon,E-commerce & Shopping,ID,2025-11-23,58,Sunday,False,,2025,11,47,23,6,True
diskon,E-commerce & Shopping,ID,2025-11-24,63,Monday,False,,2025,11,48,24,0,False
diskon,E-commerce & Shopping,ID,2025-11-25,69,Tuesday,False,,2025,11,48,25,1,False
diskon,E-commerce & Shopping,ID,2025-11-26,67,Wednesday,False,,2025,11,48,26,2,False
diskon,E-commerce & Shopping,ID,2025-11-27,68,Thursday,False,,2025,11,48,27,3,False
diskon,E-commerce & Shopping,ID,2025-11-28,74,Friday,False,,2025,11,48,28,4,False
diskon,E-commerce & Shopping,ID,2025-11-29,59,Saturday,False,,2025,11,48,29,5,True
diskon,E-commerce & Shopping,ID,2025-11-30,70,Sunday,False,,2025,11,48,30,6,True
diskon,E-commerce & Shopping,ID,2025-12-01,79,Monday,False,,2025,12,49,1,0,False
diskon,E-commerce & Shopping,ID,2025-12-02,78,Tuesday,False,,2025,12,49,2,1,False
diskon,E-commerce & Shopping,ID,2025-12-03,73,Wednesday,False,,2025,12,49,3,2,False
diskon,E-commerce & Shopping,ID,2025-12-04,70,Thursday,False,,2025,12,49,4,3,False
diskon,E-commerce & Shopping,ID,2025-12-05,69,Friday,False,,2025,12,49,5,4,False
diskon,E-commerce & Shopping,ID,2025-12-06,60,Saturday,False,,2025,12,49,6,5,True
diskon,E-commerce & Shopping,ID,2025-12-07,59,Sunday,False,,2025,12,49,7,6,True
diskon,E-commerce & Shopping,ID,2025-12-08,70,Monday,False,,2025,12,50,8,0,False
diskon,E-commerce & Shopping,ID,2025-12-09,68,Tuesday,False,,2025,12,50,9,1,False
diskon,E-commerce & Shopping,ID,2025-12-10,66,Wednesday,False,,2025,12,50,10,2,False
diskon,E-commerce & Shopping,ID,2025-12-11,100,Thursday,False,,2025,12,50,11,3,False
diskon,E-commerce & Shopping,ID,2025-12-12,88,Friday,False,,2025,12,50,12,4,False
diskon,E-commerce & Shopping,ID,2025-12-13,56,Saturday,False,,2025,12,50,13,5,True
diskon,E-commerce & Shopping,ID,2025-12-14,57,Sunday,False,,2025,12,50,14,6,True
diskon,E-commerce & Shopping,ID,2025-12-15,57,Monday,False,,2025,12,51,15,0,False
diskon,E-commerce & Shopping,ID,2025-12-16,56,Tuesday,False,,2025,12,51,16,1,False
diskon,E-commerce & Shopping,ID,2025-12-17,59,Wednesday,False,,2025,12,51,17,2,False
diskon,E-commerce & Shopping,ID,2025-12-18,62,Thursday,False,,2025,12,51,18,3,False
diskon,E-commerce & Shopping,ID,2025-12-19,77,Friday,False,,2025,12,51,19,4,False
entertainment,Entertainment,ID,2025-09-19,63,Friday,False,,2025,9,38,19,4,False
entertainment,Entertainment,ID,2025-09-20,49,Saturday,False,,2025,9,38,20,5,True
entertainment,Entertainment,ID,2025-09-21,50,Sunday,False,,2025,9,38,21,6,True
entertainment,Entertainment,ID,2025-09-22,50,Monday,False,,2025,9,39,22,0,False
entertainment,Entertainment,ID,2025-09-23,69,Tuesday,False,,2025,9,39,23,1,False
entertainment,Entertainment,ID,2025-09-24,59,Wednesday,False,,2025,9,39,24,2,False
entertainment,Entertainment,ID,2025-09-25,52,Thursday,False,,2025,9,39,25,3,False
entertainment,Entertainment,ID,2025-09-26,64,Friday,False,,2025,9,39,26,4,False
entertainment,Entertainment,ID,2025-09-27,56,Saturday,False,,2025,9,39,27,5,True
entertainment,Entertainment,ID,2025-09-28,63,Sunday,False,,2025,9,39,28,6,True
entertainment,Entertainment,ID,2025-09-29,67,Monday,False,,2025,9,40,29,0,False
